order_id,order_date,order_customer,item_category,item_vendor,order_item,order_price,order_qty,delivery_date,delivery_address
PO-0501,2021-12-14,Linda Myers,積體電路-IC,Lattice,MachXO,227.85000000000002,2446,2022-01-29,"775 Olson Island
New Michelle, CO 84750"
PO-0502,2022-05-26,Patricia Allen,類比-IC,STMicroelectronics,Automotive Analog and Power,259.35,2628,2022-07-01,"698 Rebecca Mountain Apt. 001
Michaelstad, WA 12714"
PO-0503,2021-09-06,David Rodriguez,光電產品,ams OSRAM,BIDOS® Family,274.05,2280,2021-10-29,"7930 Mary Harbor Suite 193
Castrofort, NY 29073"
PO-0504,2021-06-30,Stephanie Haas,光電產品,ams OSRAM,TMD3702VC,128.1,2583,2022-05-30,"22569 Johnathan Pine
Wileyton, AR 86889"
PO-0505,2021-05-27,Matthew Moss,嵌入式模組,Innolux,N116BCA,278.25,2225,2022-06-30,"337 Mcdowell Terrace Apt. 148
West Jennifer, TN 23466"
PO-0506,2021-08-11,Sandra Pierce,光電產品,ams OSRAM,TMD3702VC,128.1,1380,2022-04-17,"0333 Carpenter Street Apt. 150
Port Katherinehaven, CO 36787"
PO-0507,2021-10-20,Taylor Snow DDS,測試及測量,Rohde & Schwarz,HM8150 Arbitrary Function Generator,221.55,1408,2021-12-08,"70609 James Port Apt. 194
Johnsonborough, VT 56333"
PO-0508,2021-10-09,Dawn Mora,微型組件,Credo,CFD60801,171.15,1331,2021-10-15,"2112 Christopher Fall
West Jonathanfort, NM 17680"
PO-0509,2022-01-11,Russell Davis,光電產品,Melexis,MLX75027,14.700000000000001,2602,2022-06-09,"8341 Kenneth Plaza
South Alejandroland, WV 31158"
PO-0510,2022-03-23,Kenneth Walters,類比-IC,Monolithic Power Systems,MP8110,252.0,1234,2022-05-12,"2744 Johnson Stream Suite 381
Mauricefurt, MN 64752"
PO-0511,2021-04-11,Kimberly Roman,離散式元件,Power Integrations,integrated high-voltage ICs,145.95000000000002,2651,2021-09-21,"5597 Jones Ridges
West Holly, IL 20846"
PO-0512,2021-12-12,Heather Kent,離散式元件,KEC,2N3904,257.25,2654,2022-04-24,"553 Jenny Walks
Scottmouth, IL 61756"
PO-0513,2021-11-25,Ethan Palmer,光電產品,Melexis,MLX75027,14.700000000000001,2976,2022-04-25,"79088 Sellers Course Apt. 616
Rodriguezville, DC 40581"
PO-0514,2021-04-24,Matthew Tate,積體電路-IC,MegaChips,MCDP28x0,82.95,1362,2022-04-04,"1398 Hancock Trail
Tracytown, MS 60756"
PO-0515,2021-11-08,Ryan Sanders,嵌入式模組,Silicon Labs,Series 2 Proprietary Wireless 2.4 GHz SoC,300.3,2687,2022-02-12,"036 Cruz Ville
Port Fred, NY 51852"
PO-0516,2021-05-19,Beth Price,微型組件,Credo,CFD60801,171.15,1648,2021-08-31,"09774 Acosta Lane Suite 707
South Heatherville, MI 48640"
PO-0517,2022-02-22,James Green,嵌入式模組,QuickLogic,EOS S3 EVB,254.10000000000002,1638,2022-05-20,"014 Kristen Lights
Sierraburgh, WY 09982"
PO-0518,2022-05-04,Natalie Young,非光學傳感器,Superior Sensor Technology,HV Series,65.10000000000001,1643,2022-05-05,"75843 Valdez Fall Suite 647
Jenniferburgh, VA 63569"
PO-0519,2021-04-29,Eric Smith,光電產品,ROHM,BH1790GLC,302.40000000000003,1847,2021-12-31,"9858 Michele Square Apt. 380
Duranshire, SD 26887"
PO-0520,2021-09-15,Christina Williams,離散式元件,ROHM,VS5V0BC1ES,18.900000000000002,2735,2022-05-26,"729 Jennifer Forks
South Lawrenceberg, WI 49016"
PO-0521,2021-06-23,Thomas Griffin,嵌入式模組,poLight,TLens Silver,240.45000000000002,2019,2021-10-17,"96637 Sherri Throughway
Port Denise, AL 79843"
PO-0522,2021-05-28,Stephen Myers,嵌入式模組,USI,WM-N-BM-30,51.45,1273,2021-12-02,"548 Washington Camp
Timothyton, KS 63357"
PO-0523,2021-06-03,Adam White,軟體類,Cyberlink,000,52.5,2018,2021-07-29,"359 Jennifer Square
Deborahstad, DE 16769"
PO-0524,2022-03-24,Taylor Peters,光電產品,Sony Semiconductor,ISX019,63.0,1030,2022-06-28,"162 Michelle Square
Reyesport, DE 15783"
PO-0525,2022-01-20,Connor Simmons,非光學傳感器,Melexis,MLX90632,40.95,2471,2022-04-17,"494 Michael Crescent
Jacksonbury, KS 95446"
PO-0526,2021-11-03,Shannon Phillips,類比-IC,STMicroelectronics,BlueNRG-1,142.8,2219,2022-03-05,"279 Kirby Overpass
Molinafort, WY 94282"
PO-0527,2021-11-24,Shannon Dixon,積體電路-IC,Lattice,ECP3,93.45,1415,2022-05-01,"71076 Dean Throughway Apt. 942
Sanchezshire, MD 04972"
PO-0528,2021-09-30,Darren Garcia,非光學傳感器,Sony Semiconductor,CXD5605,70.35000000000001,1742,2022-04-16,"21889 Hall Extensions Apt. 986
Jonstad, IA 13656"
PO-0529,2021-07-16,Victor Brown,記憶體,GigaDevice,GD5Fxx,141.75,2440,2021-09-09,"434 Joseph Summit Apt. 550
Lake Marcus, ID 42195"
PO-0530,2022-04-12,Patricia Grant,記憶體,Western Digital (SanDisk),iNAND 7550,238.35000000000002,1085,2022-05-15,"33621 Fernandez Ranch
Danielstad, KS 52672"
PO-0531,2021-04-25,Daniel Thompson,嵌入式模組,QuickLogic,EOS S3 EVB,254.10000000000002,2980,2021-09-26,"11350 Max Village
Jacksonchester, TX 17661"
PO-0532,2022-01-13,Thomas Barnes,微型組件,STMicroelectronics,STRG06,130.20000000000002,2656,2022-02-21,"181 Williams Island
Gardnerburgh, WY 19930"
PO-0533,2021-11-15,John Cook,微型組件,Credo,"Seagull 50, Seagull 200",58.800000000000004,2033,2022-05-02,"235 Long Lakes Apt. 011
Serranoburgh, RI 97991"
PO-0534,2022-02-01,Nicholas Mann,離散式元件,Power Integrations,integrated high-voltage ICs,145.95000000000002,2896,2022-02-06,"Unit 6181 Box 5557
DPO AA 20297"
PO-0535,2021-05-31,Joseph Griffith,積體電路-IC,MegaChips,MCDP2900,54.6,2870,2021-06-08,"153 Smith Extensions Suite 210
Ericburgh, LA 08610"
PO-0536,2021-07-05,Andrew Fischer,積體電路-IC,Skyworks,Si538x,33.6,2506,2022-02-01,"22071 Kenneth Common
Lake Thomas, CO 55185"
PO-0537,2021-11-10,James Fuller,嵌入式模組,Silicon Labs,Giant Gecko GG11 Series 1,237.3,1783,2022-01-11,"3491 Chavez Canyon
Boydberg, MI 16158"
PO-0538,2021-05-29,Linda Best,非光學傳感器,ams OSRAM,TMF8701,51.45,1462,2021-06-12,"754 Williams Stream Suite 626
South Jenniferberg, AL 05402"
PO-0539,2022-05-11,Jamie Diaz,類比-IC,Torex Semiconductor,XC9282,290.85,2898,2022-06-26,"12721 Bowman Ridges Apt. 290
Garybury, NM 58954"
PO-0540,2022-03-26,Christian Mason,微型組件,Synaptics,CX20921,36.75,1230,2022-04-03,"9238 David Estates
North James, UT 85048"
PO-0541,2022-05-12,Dana Nguyen,非光學傳感器,Superior Sensor Technology,HV160 / HV120 / HV110 / HV210,109.2,2104,2022-05-22,"5179 Michael Lock Apt. 858
Markfort, NM 11091"
PO-0542,2021-04-05,Jacob Shaw,非光學傳感器,STMicroelectronics,LIS2DH12,305.55,1596,2022-06-28,"2924 Heather Garden
Lake Patrickbury, TX 86183"
PO-0543,2021-08-24,Kelsey Garcia,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,2815,2021-12-12,"1570 Melissa Ports Apt. 166
Ariastown, NJ 08024"
PO-0544,2022-05-28,John Clements,微型組件,FocalTech,"FT9371, FT9362",164.85,1141,2022-06-14,"8826 Gonzalez Plains Suite 631
Lake Elizabeth, OH 50985"
PO-0545,2021-11-10,Frank Bowman,非光學傳感器,ams OSRAM,TMF8701,51.45,2654,2022-05-10,"7865 Callahan Plains
New Julie, OK 53774"
PO-0546,2022-04-18,Kevin Delacruz,積體電路-IC,Skyworks,Si5391,250.95000000000002,1107,2022-04-26,"88876 Stark Points
Lake Donald, ID 85449"
PO-0547,2022-03-05,Jacob Blake,積體電路-IC,MegaChips,MCDP2900,54.6,1118,2022-03-31,"51275 Philip Lane Suite 431
Nelsonfort, DE 67441"
PO-0548,2022-02-28,Stacy Marshall,積體電路-IC,MegaChips,MCDP28x0,82.95,2008,2022-05-15,"75288 Jessica Branch
Jasmineshire, NC 48352"
PO-0549,2021-07-24,Katelyn Edwards,積體電路-IC,Analogix,ANX7443,219.45000000000002,2951,2021-08-24,"322 Kelly Mills
North Hollymouth, MI 68759"
PO-0550,2022-03-26,Andrew Hicks,積體電路-IC,Lattice,可實現硬體信任根的安全FPGA,196.35,2863,2022-04-23,"1747 Aaron Ville Suite 942
North Matthew, FL 67427"
PO-0551,2021-12-15,Eric Wilson,類比-IC,STMicroelectronics,VNH7100BAS,217.35000000000002,1128,2022-01-21,"815 Heather Parks Suite 627
Lake Christianbury, ND 10395"
PO-0552,2022-05-23,Chelsey Durham,微型組件,Marvell,88SS1092,198.45000000000002,1518,2022-06-24,"3501 Victoria Parkway
East Jennifer, AL 54685"
PO-0553,2021-07-23,Kevin Cherry,微型組件,Credo,"Seagull 50, Seagull 200",58.800000000000004,2875,2022-05-31,"3063 Mathew Junctions Apt. 307
Franklinfurt, NE 46638"
PO-0554,2021-07-03,Matthew Guzman,類比-IC,Celeno,CL8040,30.450000000000003,2517,2021-08-25,"2477 Barbara Village
North Jill, WA 94875"
PO-0555,2021-09-10,Cynthia Colon,類比-IC,Sinopower,SM6125NSKP,280.35,2397,2021-11-27,"3710 Harper Throughway
Zoeport, AR 02781"
PO-0556,2021-07-07,Stephanie Scott,嵌入式模組,Summit Wireless,LG Innotek (LGIT) WiSA Wireless Audio Tx Dongle,19.95,1894,2021-11-07,"401 Ashley Shores
Martintown, WV 00608"
PO-0557,2021-09-11,Victoria Hancock,機電產品,Knowles,SPH1644LM4H-1,158.55,2637,2022-02-05,"05087 Perry Valley
Port Alyssa, WI 31763"
PO-0558,2022-02-02,Alan Gallagher,光電產品,ams OSRAM,TMD3702VC,128.1,2935,2022-04-08,"2441 Rodriguez Trail
Turnerchester, OR 12277"
PO-0559,2021-10-22,Andrew Vaughn,嵌入式模組,Silicon Labs,BGX13S22GA,150.15,2471,2022-05-23,"39240 Cunningham Trafficway Apt. 692
Hillbury, AR 39920"
PO-0560,2021-12-03,Charles Bradley,離散式元件,Orientalsemi,OSG65R099JF,286.65000000000003,2100,2022-04-17,"870 Cheryl Skyway Apt. 882
Carrieshire, MT 69030"
PO-0561,2022-03-06,Douglas Torres,積體電路-IC,Lattice,MachXO,227.85000000000002,1709,2022-05-09,"84147 David Flat Suite 799
Traceyburgh, CO 34178"
PO-0562,2021-04-04,Jose Walker,測試及測量,Rohde & Schwarz,FPC1000,126.0,1765,2022-05-10,"2616 Scott Highway Apt. 515
Daychester, NH 35235"
PO-0563,2022-03-02,Lisa Wall,非光學傳感器,ams OSRAM,TMF8801,86.10000000000001,1744,2022-04-29,"7322 White Lights Suite 099
Port Shawnborough, DC 81248"
PO-0564,2021-10-01,Catherine Turner,記憶體,Western Digital (SanDisk),iNAND 7250,130.20000000000002,1683,2022-06-24,"9963 Lindsay Oval Apt. 932
New Gregorymouth, NM 29725"
PO-0565,2021-11-25,Jane Henry,類比-IC,MinebeaMitsumi,PST8xxx,295.05,2478,2022-04-29,"54280 Matthew Rue Apt. 761
Pinedamouth, CO 19976"
PO-0566,2021-09-01,Tyler Randall,類比-IC,Celeno,CL8040,30.450000000000003,1888,2022-06-08,"220 Nichole Summit Suite 124
Calhounbury, VT 74156"
PO-0567,2022-02-25,Kenneth Phillips,類比-IC,Silicon Labs,MCU+BLE,110.25,1560,2022-05-20,"719 Zachary Mall
Lake Gabriela, MN 17724"
PO-0568,2021-04-05,Robert Chapman,非光學傳感器,Superior Sensor Technology,SP160 / SP110 / SP210,302.40000000000003,2061,2021-09-03,"9640 David Estates Apt. 071
Fernandezborough, NJ 82411"
PO-0569,2021-09-19,Amanda Mayer,離散式元件,KEC,2N3904,257.25,2007,2022-01-24,"605 Castaneda Walk
Williamport, UT 43226"
PO-0570,2021-04-14,Emily Williams,離散式元件,ROHM,VS5V0BC1ES,18.900000000000002,1640,2022-04-09,"7883 John Ridge
Brownmouth, IL 85371"
PO-0571,2021-09-25,John Jenkins,類比-IC,Torex Semiconductor,XC6209,306.6,2209,2021-10-09,"13652 Torres Mountain
Loriside, SD 68344"
PO-0572,2022-02-12,Erin Wong,類比-IC,Monolithic Power Systems,MP26124,156.45000000000002,2369,2022-05-08,"7608 Stevens Unions
Lake Madisonmouth, SC 00986"
PO-0573,2022-05-10,Victoria Ellis,非光學傳感器,ams OSRAM,AS7026,102.9,1578,2022-06-25,"92633 Carr Trace
New Carolynland, MS 08144"
PO-0574,2021-12-19,Michael Hill,積體電路-IC,MegaChips,MCDP2900,54.6,1943,2022-05-09,"8535 Becker Lakes Apt. 769
East Jonathonburgh, NC 96711"
PO-0575,2022-02-07,Cassie Richardson,離散式元件,Littelfuse,TPSMA,217.35000000000002,2106,2022-06-01,"8213 Branch Island Apt. 495
New Hannah, AL 57765"
PO-0576,2021-04-28,Shawn Adams,光電產品,Melexis,MLX75027,14.700000000000001,1910,2021-10-06,"875 Hernandez Flats
North Daniel, IA 11172"
PO-0577,2021-08-18,Melissa Martinez,積體電路-IC,Lattice,LCMXO2-4000HC-4BG256I,12.600000000000001,1819,2022-04-24,"0585 Natalie Causeway
East Jacobfurt, FL 55361"
PO-0578,2022-03-18,Jeffrey Mills,微型組件,Synaptics,CX20924,211.05,2074,2022-05-18,"320 Luna Run
West Micheleberg, ND 01576"
PO-0579,2021-04-12,Rodney Johnson,微型組件,Sony Semiconductor,CXD3781,59.85,2269,2021-10-07,"PSC 5195, Box 3580
APO AP 01614"
PO-0580,2022-01-17,Mike Krause,類比-IC,Marvell,98DX325x,168.0,2867,2022-03-23,"35309 Ethan Camp
North Dawnchester, IA 39301"
PO-0581,2021-06-08,Joe Hampton,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,1440,2022-01-25,"024 Jessica Causeway Apt. 832
Cowantown, NH 83225"
PO-0582,2021-09-06,Tyler Hodges,類比-IC,STMicroelectronics,ST25 NFC,288.75,1963,2022-01-13,"4275 Robert Ports
Clarkfort, GA 88715"
PO-0583,2021-05-18,Gregory Evans,光電產品,Sony Semiconductor,"IMX307LQD/LQR,  IMX335LLN/LQN, IMX412-AACK, IMX323LQN",123.9,2028,2022-02-23,"13383 Ricky Roads Apt. 045
Elizabethberg, VA 56943"
PO-0584,2021-06-03,Wesley Anderson,嵌入式模組,USI,WM-BN-BM26_A,18.900000000000002,1379,2021-08-24,"3116 Burnett Shores Apt. 053
East Victor, PA 83387"
PO-0585,2022-04-27,James Stone,嵌入式模組,Summit Wireless,LG Innotek (LGIT) WiSA Wireless Audio Tx Dongle,19.95,1186,2022-06-15,"4735 Patrick Center Suite 120
Jessicamouth, NY 40038"
PO-0586,2021-11-07,Donna Patrick,嵌入式模組,Silicon Labs,Series 2 Proprietary Wireless 2.4 GHz SoC,300.3,2063,2022-04-18,"471 Shaw Fork Apt. 460
Port Rachelstad, MA 09417"
PO-0587,2022-04-22,Gregory Thompson,軟體類,Cyberlink,000,52.5,2007,2022-05-04,"26875 George Manors
Katherineshire, WI 56259"
PO-0588,2021-12-01,Joseph Anderson,非光學傳感器,STMicroelectronics,LIS2MDL,240.45000000000002,2545,2022-01-18,"36881 Karen Cove
New Teresa, NJ 71228"
PO-0589,2022-04-29,Ryan Hooper,嵌入式模組,Innolux,N116BCA,278.25,2600,2022-04-29,"70476 Simpson Villages
Teresashire, AL 49983"
PO-0590,2022-05-28,Sean Smith,嵌入式模組,Summit Wireless,Summit SWM908SD TX Module,84.0,2409,2022-06-25,"6699 Sims Burgs Suite 955
East Lorimouth, LA 66048"
PO-0591,2022-02-17,Tony Duran,離散式元件,Power Integrations,integrated high-voltage ICs,145.95000000000002,1704,2022-05-06,"77915 Ruth Mountain Apt. 694
North Bradytown, NY 78526"
PO-0592,2021-12-27,Roger Smith,記憶體,Western Digital (SanDisk),iNAND 7550,238.35000000000002,1989,2022-01-12,"29702 Shane Villages Suite 490
South Glenberg, MN 80652"
PO-0593,2022-04-16,Donna Cox,非光學傳感器,ams OSRAM,AS7026,102.9,2371,2022-05-31,"9878 Powell Ramp
Miketown, CA 26707"
PO-0594,2021-08-11,Kim Johnson,測試及測量,Rohde & Schwarz,HMC8015,19.95,2421,2021-12-03,"416 Hill Glens Suite 674
Anthonyland, IL 70792"
PO-0595,2022-02-04,Ashlee Martinez,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,2683,2022-02-23,"009 Murray Plaza Suite 809
Port Paulberg, NH 25233"
PO-0596,2021-04-12,Keith Wallace,微型組件,Marvell,"SATA, SAS, and PCIe expertise enable complete solutions for Enterprise, Datacenter, and Client SSD markets.",265.65000000000003,1209,2021-08-12,"0297 Jones Inlet
New Cynthia, ID 26331"
PO-0597,2021-08-31,Timothy Strickland,嵌入式模組,ELATEC,Nano RFID modules (LF or HF),68.25,1045,2022-01-18,"USCGC Wilson
FPO AA 24392"
PO-0598,2022-03-12,John Foley,嵌入式模組,Thales,ELS31,180.6,2761,2022-06-29,"99575 Jeremiah Underpass Apt. 030
Nicholsburgh, WY 51595"
PO-0599,2021-05-24,Henry Lewis,非光學傳感器,Superior Sensor Technology,HV160 / HV120 / HV110 / HV210,109.2,1583,2022-06-21,"0029 Benjamin Alley Suite 092
South Richard, NY 30048"
PO-0600,2021-07-14,Bradley Boyle,微型組件,STMicroelectronics,STA1095,14.700000000000001,1990,2022-06-28,"41602 Katie Dale
Lisaport, AK 43681"
PO-0601,2021-05-11,Christine Holt,類比-IC,Monolithic Power Systems,MP26124,156.45000000000002,2184,2021-08-14,"2836 Rogers Circles Apt. 382
South Aliciaberg, ME 73372"
PO-0602,2022-04-20,George Smith,類比-IC,Monolithic Power Systems,HR 1203,101.85000000000001,2193,2022-05-23,"72824 Doris Loaf Apt. 001
Jillianhaven, KY 81413"
PO-0603,2021-04-08,Shannon Thomas,光電產品,Sony Semiconductor,"IMX307LQD/LQR,  IMX335LLN/LQN, IMX412-AACK, IMX323LQN",123.9,2441,2021-05-28,"850 Ortega Avenue
Port Melinda, ME 50781"
PO-0604,2022-05-15,Justin Smith,非光學傳感器,Sentons,SNT8XXX,106.05000000000001,2306,2022-06-05,"USCGC Sullivan
FPO AP 03446"
PO-0605,2022-03-06,Jackie Cole,類比-IC,Celeno,CL8046,74.55,2946,2022-03-09,"PSC 3634, Box 6185
APO AA 59087"
PO-0606,2021-08-29,Gabriel Espinoza,嵌入式模組,Silicon Labs,RS9116N-SB00-B00,232.05,1725,2022-01-08,"8882 Donna Knoll Apt. 793
Johnhaven, IN 07848"
PO-0607,2021-12-23,Micheal Cole DDS,類比-IC,Torex Semiconductor,XC6133,267.75,1501,2022-01-23,"621 Laura Rest
Bakerfort, UT 69311"
PO-0608,2021-08-06,Tara Trujillo,嵌入式模組,Silicon Labs,Giant Gecko GG11 Series 1,237.3,1487,2021-11-25,"73169 John Harbor Apt. 330
Huntchester, NV 65696"
PO-0609,2021-08-26,Christina Cooke,嵌入式模組,poLight,TLens Silver,240.45000000000002,2056,2021-11-17,"0405 Richard Parkways
Rodneyburgh, MD 89765"
PO-0610,2022-02-24,Angela Johnson,離散式元件,KEC,2N3904,257.25,2440,2022-06-09,"0406 John Light Suite 734
South Philip, LA 53891"
PO-0611,2021-06-03,Abigail Mckee,機電產品,Knowles,IA611,211.05,2976,2021-10-10,"399 Laura Meadow Apt. 677
Gambleview, NV 13710"
PO-0612,2021-12-01,Amanda Carpenter,記憶體,GigaDevice,GD25xx,36.75,2223,2021-12-01,"450 Robert Villages
Jonathanfurt, OR 21055"
PO-0613,2022-02-09,Jennifer Mullins,微型組件,Synaptics,CX20921,36.75,2072,2022-05-15,"104 David Views Suite 036
Davidton, AZ 67394"
PO-0614,2022-02-25,John Johnson,類比-IC,Luxtera,LUX42604 QSFP,51.45,1792,2022-06-16,"5543 Arellano Streets
East Ronaldstad, MO 10870"
PO-0615,2021-12-11,Chad Hill,光電產品,ams OSRAM,TMD3702VC,128.1,1433,2022-05-28,"469 Elizabeth Union
Lake Kyliemouth, WA 99460"
PO-0616,2021-07-09,James Smith,類比-IC,STMicroelectronics,ST25DV04K,135.45000000000002,1091,2021-07-22,"45111 Kenneth Crescent Apt. 273
South Brian, WA 38192"
PO-0617,2021-04-17,Robert Reynolds,離散式元件,KEC,MBRD10U200CT,124.95,2717,2022-04-11,"93113 Tracy Lakes Apt. 800
Kristinborough, MI 04533"
PO-0618,2022-02-23,Juan Bryant,類比-IC,Torex Semiconductor,XC9143 / XC9144,78.75,2800,2022-04-16,"6045 Buck Isle
Scottmouth, HI 16505"
PO-0619,2022-04-16,Derek Wilson,嵌入式模組,Taoglas,EDGE,107.10000000000001,1617,2022-05-05,"14522 Rodriguez Circles Suite 075
Lawrencefurt, IL 35805"
PO-0620,2022-02-04,Kelly Solis,類比-IC,Torex Semiconductor,XC9282,290.85,1663,2022-04-11,"513 Natalie Ferry Suite 600
North Matthewmouth, SC 79158"
PO-0621,2021-04-14,Molly Wilson,嵌入式模組,Summit Wireless,LG Innotek (LGIT) WiSA Wireless Audio Tx Dongle,19.95,1393,2021-06-04,"9197 Carol Prairie Apt. 403
North Nicholasfort, MA 79204"
PO-0622,2022-03-15,Elizabeth Johnson,微型組件,FocalTech,"FT9371, FT9362",164.85,1055,2022-06-17,"989 Erica Centers
West Kathrynburgh, KS 47568"
PO-0623,2021-09-16,Dr. Jamie Mendez,微型組件,Credo,CFD30201,190.05,1530,2022-01-17,"51967 Rose Bypass
New Dennis, WI 44672"
PO-0624,2021-07-01,Patrick Strickland,類比-IC,Torex Semiconductor,XD Series,53.550000000000004,1244,2022-04-25,"962 John Springs
New Patriciaberg, AL 56762"
PO-0625,2022-04-09,Michael Brown,微型組件,Synaptics,CX20921,36.75,1861,2022-06-21,"41989 Cowan Key
East John, AR 16271"
PO-0626,2022-01-20,Karina Koch,類比-IC,Skyworks,SKY85747-11 / SKY85333-11,95.55,2739,2022-05-24,"4301 Daniels Overpass
Cassandrashire, UT 89097"
PO-0627,2022-05-27,Joshua Fitzgerald,類比-IC,AXElite,AX3701,310.8,2106,2022-06-25,"387 Bowman Springs
Lake Christopherberg, NE 08775"
PO-0628,2021-09-05,Alexis Williams,類比-IC,Monolithic Power Systems,MP2965,259.35,2683,2021-10-19,"251 Villanueva Motorway
Jamesville, WY 23486"
PO-0629,2022-04-08,Rebecca Kemp,類比-IC,Luxtera,LUX62608 OptoPHYs™,218.4,1137,2022-06-28,"51011 Olson Ridge Apt. 597
North Sarah, WA 19843"
PO-0630,2021-05-09,Benjamin Carter,測試及測量,Rohde & Schwarz,R&S®NRP2 Power Meter,195.3,2773,2022-03-08,"43270 Sarah Camp Suite 095
South Shelbymouth, NM 29041"
PO-0631,2022-01-19,Corey Johnson,類比-IC,Skyworks,SKY85747-11 / SKY85333-11,95.55,1274,2022-03-30,"USCGC Benjamin
FPO AP 18232"
PO-0632,2021-04-26,Wanda Stevens,離散式元件,UnitedSiC,UJ3D,250.95000000000002,1548,2022-05-02,"9834 Natasha Estates Suite 105
Ericland, DC 27093"
PO-0633,2021-10-04,Elizabeth Lee,非光學傳感器,STMicroelectronics,LIS25BA,51.45,1398,2022-02-08,"662 Kimberly Pine
South Cody, NM 08673"
PO-0634,2022-03-17,Stephanie Coleman,離散式元件,Power Integrations,integrated high-voltage ICs,145.95000000000002,2893,2022-04-07,"009 Michael Unions Suite 906
Villanuevaberg, MN 25642"
PO-0635,2022-03-11,Tina Bailey,類比-IC,Skyworks,SKY85747-11 / SKY85333-11,95.55,2843,2022-05-06,"04017 Howe Street
Port Tonya, FL 45592"
PO-0636,2022-02-21,Sharon Myers,積體電路-IC,Lattice,實現可編程系統控制的硬體安全方案,127.05000000000001,2703,2022-04-09,"5780 Lewis Mountains
Lake Amandaside, IA 07972"
PO-0637,2022-03-17,Marisa Harrell,類比-IC,Celeno,CL8040,30.450000000000003,1135,2022-05-24,"10870 Ricardo Mountain Apt. 177
Martinmouth, SD 51775"
PO-0638,2021-08-04,Mary Salazar,離散式元件,ROHM,VS3V3BA1FS,277.2,1614,2021-12-12,"051 Pham Gateway
East Carlyborough, TN 17908"
PO-0639,2022-04-20,Anthony Sullivan,非光學傳感器,STMicroelectronics,LSM6DSOX,270.90000000000003,2184,2022-05-14,"58645 Henderson Prairie
New Curtisport, KS 67479"
PO-0640,2021-09-07,Cody Wilson,非光學傳感器,Silicon Labs,Si1143/44,204.75,2830,2022-04-17,"24805 Williams Knoll
Williamborough, OR 41520"
PO-0641,2021-06-29,Mary Rogers,離散式元件,ROHM,VS5V0BC1ES,18.900000000000002,2504,2021-11-09,"9705 Bryan Trail
Cherryshire, MT 77849"
PO-0642,2022-01-08,Heather Rodriguez,積體電路-IC,Skyworks,Si5332,300.3,2639,2022-02-12,"86726 Morales Grove
Christopherchester, NM 15081"
PO-0643,2021-09-02,Chelsea Briggs,類比-IC,Marvell,88E2010,18.900000000000002,2161,2022-01-28,"41935 Sheri Viaduct Suite 073
North Dana, CO 08910"
PO-0644,2021-10-17,Timothy Powell,非光學傳感器,ams OSRAM,TMF8801,86.10000000000001,1513,2021-11-24,"3734 Simmons Cove Suite 967
Nguyenhaven, TN 55518"
PO-0645,2021-04-03,Karen Brown,積體電路-IC,Lattice,ECP3,93.45,1634,2021-05-04,"9691 Patricia Crest
Lake David, IN 62332"
PO-0646,2021-07-09,Amanda Gates,非光學傳感器,ams OSRAM,AS7265x,236.25,2626,2021-09-10,"2315 Bennett Valley
Lake Trevortown, WI 27809"
